year,code,trade_value_usd,net_weight_kg,country,iso3,iso_numeric,region
2018,4,3411948.8,1289020.89,Afghanistan,AFG,4.0,Asia
2018,8,14181902.062,,Albania,ALB,8.0,Europe
2018,20,26463270.493,586472.45,Andorra,AND,20.0,Europe
2018,24,14093777.3,10281293.788,Angola,AGO,24.0,Africa
2018,28,1815639.81,248188.27,Antigua and Barbuda,ATG,28.0,North America
2018,31,27306899.63,2870212.85,Azerbaijan,AZE,31.0,Asia
2018,32,130284945.44,12828771.948,Argentina,ARG,32.0,Latin America
2018,36,918431922.723,0.0,Australia,AUS,36.0,Oceania
2018,40,462848666.013,24154458.221,Austria,AUT,40.0,Europe
2018,44,10688131.06,608607.94,Bahamas,BHS,44.0,North America
2018,48,56335424.771,3284265.45,Bahrain,BHR,48.0,Asia
2018,50,19865678.062,3370531.547,Bangladesh,BGD,50.0,South Asia
2018,51,15503986.37,1432667.052,Armenia,ARM,51.0,Asia
2018,52,5776218.5,798507.813,Barbados,BRB,52.0,North America
2018,56,1285617861.528,75162201.589,Belgium,BEL,56.0,Europe
2018,60,4130988.9,308525.97,Bermuda,BMU,60.0,North America
2018,64,1336903.213,253330.3,Bhutan,BTN,64.0,Asia
2018,68,32680544.15,2961304.76,Bolivia (Plurinational State of),BOL,68.0,Latin America
2018,70,45883232.96,3149310.29,Bosnia Herzegovina,BIH,70.0,Europe
2018,72,25780883.915,10904449.742,Botswana,BWA,72.0,Africa
2018,76,197532682.0,12083098.08,Brazil,BRA,76.0,Latin America
2018,84,668446.395,158458.118,Belize,BLZ,84.0,North America
2018,90,300017.63,11896.418,Solomon Isds,SLB,90.0,Oceania
2018,96,6772601.084,778992.625,Brunei Darussalam,BRN,96.0,Asia
2018,100,84418051.75,4700125.168,Bulgaria,BGR,100.0,Europe
2018,104,67103308.81,7695224.234,Myanmar,MMR,104.0,SE Asia
2018,108,3846022.702,,Burundi,BDI,108.0,Africa
2018,112,81019300.0,,Belarus,BLR,112.0,Europe
2018,116,16092932.12,627074.479,Cambodia,KHM,116.0,SE Asia
2018,120,2856092.371,1740467.1,Cameroon,CMR,120.0,Africa
2018,124,1681021735.226,55873265.583,Canada,CAN,124.0,North America
2018,132,1238374.89,414652.0,Cabo Verde,CPV,132.0,Africa
2018,140,86420.0,38348.0,Central African Rep.,CAF,140.0,Africa
2018,152,195079047.151,16623794.824,Chile,CHL,152.0,Latin America
2018,156,9919545698.0,203657486.37,China,CHN,156.0,East Asia
2018,170,121489888.3,10553077.68,Colombia,COL,170.0,Latin America
2018,174,75393.833,63264.0,Comoros,COM,174.0,Africa
2018,178,2641397.469,2485700.022,Congo,COG,178.0,Africa
2018,180,2983510.822,5297597.0,Dem. Rep. of the Congo,COD,180.0,Africa
2018,188,56077029.37,4953178.209,Costa Rica,CRI,188.0,North America
2018,191,147867827.0,7733018.4,Croatia,HRV,191.0,Europe
2018,192,5684567.68,849939.993,Cuba,CUB,192.0,North America
2018,196,60740133.444,2955667.0,Cyprus,CYP,196.0,Asia
2018,203,571261482.0,42575944.721,Czechia,CZE,203.0,Europe
2018,204,3363353.282,3518040.13,Benin,BEN,204.0,Africa
2018,208,323171224.309,13393676.0,Denmark,DNK,208.0,Europe
2018,212,637497.118,111279.0,Dominica,DMA,212.0,North America
2018,214,59534892.485,,Dominican Rep.,DOM,214.0,North America
2018,218,94178927.912,7947025.617,Ecuador,ECU,218.0,Latin America
2018,222,43738492.82,4476372.73,El Salvador,SLV,222.0,North America
2018,231,9152070.073,5629641.072,Ethiopia,ETH,231.0,Africa
2018,233,65791994.92,2116862.208,Estonia,EST,233.0,Europe
2018,242,7034228.48,866857.84,Fiji,FJI,242.0,Oceania
2018,246,135525309.989,5794839.447,Finland,FIN,246.0,Europe
2018,251,1975072761.162,61247031.027,France,FRA,250.0,Europe
2018,258,4482578.692,198888.444,French Polynesia,PYF,258.0,Oceania
2018,266,2107795.238,747663.29,Gabon,GAB,266.0,Africa
2018,268,32325495.34,2162037.382,Georgia,GEO,268.0,Asia
2018,270,163928.592,,Gambia,GMB,270.0,Africa
2018,275,18963559.123,734900.559,State of Palestine,PSE,275.0,Asia
2018,276,2720465731.435,129039112.025,Germany,DEU,276.0,Europe
2018,288,12216090.205,18968636.74,Ghana,GHA,288.0,Africa
2018,296,133827.983,27301.214,Kiribati,KIR,296.0,Oceania
2018,300,227399389.682,13649005.0,Greece,GRC,300.0,Europe
2018,304,1645967.44,56667.99,Greenland,GRL,304.0,North America
2018,308,1071945.595,165808.0,Grenada,GRD,308.0,North America
2018,320,66331888.0,9692758.0,Guatemala,GTM,320.0,North America
2018,328,2830841.244,849880.519,Guyana,GUY,328.0,Latin America
2018,340,25305681.26,3584253.328,Honduras,HND,340.0,North America
2018,344,5321731214.347,207277331.957,"China, Hong Kong SAR",HKG,344.0,East Asia
2018,348,215333423.0,,Hungary,HUN,348.0,Europe
2018,352,21748975.113,795228.932,Iceland,ISL,352.0,Europe
2018,360,340485040.0,18821899.0,Indonesia,IDN,360.0,SE Asia
2018,364,86549801.0,3409062.0,Iran,IRN,364.0,MENA
2018,372,394752219.439,16782618.891,Ireland,IRL,372.0,Europe
2018,376,133802000.0,4882448.161,Israel,ISR,376.0,MENA
2018,380,1203797182.593,63735908.0,Italy,ITA,380.0,Europe
2018,384,9063308.655,2288675.0,Côte d'Ivoire,CIV,384.0,Africa
2018,388,7598187.75,2353886.71,Jamaica,JAM,388.0,North America
2018,392,1384767817.344,37990823.0,Japan,JPN,392.0,East Asia
2018,398,101525205.22,12194167.39,Kazakhstan,KAZ,398.0,Asia
2018,400,43670810.579,3508699.0,Jordan,JOR,400.0,MENA
2018,404,8759235.722,2680213.0,Kenya,KEN,404.0,Africa
2018,410,1066451790.0,28888352.618,Rep. of Korea,KOR,410.0,East Asia
2018,414,257037119.0,6709998.98,Kuwait,KWT,414.0,MENA
2018,417,21652791.0,4280546.354,Kyrgyzstan,KGZ,417.0,Asia
2018,418,1929169.0,75945.158,Lao People's Dem. Rep.,LAO,418.0,Asia
2018,422,76066544.0,2703431.278,Lebanon,LBN,422.0,MENA
2018,426,4182703.854,3106683.207,Lesotho,LSO,426.0,Africa
2018,428,66551680.116,3421866.313,Latvia,LVA,428.0,Europe
2018,430,794489.71,849283.562,Liberia,LBR,430.0,Africa
2018,434,30601104.19,3716498.227,Libya,LBY,434.0,Africa
2018,440,190726435.0,6359834.51,Lithuania,LTU,440.0,Europe
2018,442,76077986.149,4674832.254,Luxembourg,LUX,442.0,Europe
2018,446,603136598.565,0.0,"China, Macao SAR",MAC,446.0,Asia
2018,450,2883234.036,1244661.31,Madagascar,MDG,450.0,Africa
2018,454,4522609.133,4608265.701,Malawi,MWI,454.0,Africa
2018,458,468696768.582,38950995.59,Malaysia,MYS,458.0,SE Asia
2018,462,8823188.376,2685015.996,Maldives,MDV,462.0,Asia
2018,466,8097027.03,8988669.0,Mali,MLI,466.0,Africa
2018,470,15514326.238,567108.033,Malta,MLT,470.0,Europe
2018,478,1194598.51,4576627.79,Mauritania,MRT,478.0,Africa
2018,480,28412152.247,1560341.053,Mauritius,MUS,480.0,Africa
2018,484,604802361.0,0.0,Mexico,MEX,484.0,North America
2018,490,1038770216.03,24956839.686,"Other Asia, nes",S19,,Other
2018,496,19247157.64,1508428.861,Mongolia,MNG,496.0,East Asia
2018,498,21669409.0,1125899.052,Rep. of Moldova,MDA,498.0,Europe
2018,499,16201231.368,1211333.5,Montenegro,MNE,499.0,Europe
2018,500,45247.155,7193.49,Montserrat,MSR,500.0,North America
2018,504,105734425.59,7348440.24,Morocco,MAR,504.0,Africa
2018,508,2869469.062,,Mozambique,MOZ,508.0,Africa
2018,512,97762680.408,7026755.0,Oman,OMN,512.0,Asia
2018,516,37265742.03,1427089.923,Namibia,NAM,516.0,Africa
2018,524,37089811.81,1335394.665,Nepal,NPL,524.0,Asia
2018,528,1045065170.966,75016720.0,Netherlands,NLD,528.0,Europe
2018,531,6551160.802,890509.97,Curaçao,CUW,531.0,North America
2018,533,9777896.894,474985.18,Aruba,ABW,533.0,North America
2018,554,197311498.111,7130990.01,New Zealand,NZL,554.0,Oceania
2018,558,19732221.98,3177427.34,Nicaragua,NIC,558.0,North America
2018,562,815860.935,1681401.0,Niger,NER,562.0,Africa
2018,566,13243229.619,,Nigeria,NGA,566.0,Africa
2018,579,322685019.798,10264656.459,Norway,NOR,578.0,Europe
2018,585,300086.41,48967.63,Palau,PLW,585.0,Oceania
2018,586,27103602.715,,Pakistan,PAK,586.0,South Asia
2018,591,106655359.0,5532406.798,Panama,PAN,591.0,North America
2018,600,28345968.0,3313105.061,Paraguay,PRY,600.0,Latin America
2018,604,103643456.77,8826307.33,Peru,PER,604.0,Latin America
2018,608,143825436.33,23294513.99,Philippines,PHL,608.0,SE Asia
2018,616,894775502.0,56672985.815,Poland,POL,616.0,Europe
2018,620,284301173.817,18445747.472,Portugal,PRT,620.0,Europe
2018,624,124452.51,278655.0,Guinea-Bissau,GNB,624.0,Africa
2018,626,2016162.97,731807.408,Timor-Leste,TLS,,Other
2018,634,163896163.608,8140001.98,Qatar,QAT,634.0,MENA
2018,642,217070661.8,20501290.964,Romania,ROU,642.0,Europe
2018,643,1193273540.03,64619829.63,Russian Federation,RUS,643.0,Europe
2018,646,9580267.431,4283397.037,Rwanda,RWA,646.0,Africa
2018,662,2089043.84,285862.9,Saint Lucia,LCA,662.0,North America
2018,670,709112.48,124926.21,Saint Vincent and the Grenadines,VCT,670.0,North America
2018,678,129226.993,43154.1,Sao Tome and Principe,STP,678.0,Africa
2018,682,590470371.409,20989935.204,Saudi Arabia,SAU,682.0,MENA
2018,686,7171073.908,7800739.0,Senegal,SEN,686.0,Africa
2018,688,61242683.0,,Serbia,SRB,688.0,Europe
2018,690,1504824.704,211030.352,Seychelles,SYC,690.0,Africa
2018,694,1243878.32,1117924.282,Sierra Leone,SLE,694.0,Africa
2018,699,190959893.651,11532557.503,India,IND,356.0,South Asia
2018,702,2856960227.435,98009511.623,Singapore,SGP,702.0,SE Asia
2018,703,177925466.699,17485414.403,Slovakia,SVK,703.0,Europe
2018,704,151952718.78,5607374.213,Viet Nam,VNM,704.0,SE Asia
2018,705,83491215.94,3923854.08,Slovenia,SVN,705.0,Europe
2018,710,217438130.968,33985199.16,South Africa,ZAF,710.0,Africa
2018,716,7986707.33,3885339.01,Zimbabwe,ZWE,716.0,Africa
2018,724,1146896495.461,65975040.388,Spain,ESP,724.0,Europe
2018,729,7031258.0,2814522.202,Sudan,SDN,729.0,Africa
2018,740,1894339.583,882680.09,Suriname,SUR,740.0,Latin America
2018,748,7406910.455,2304215.879,Eswatini,SWZ,748.0,Africa
2018,752,404503357.943,18077205.95,Sweden,SWE,752.0,Europe
2018,757,458078636.001,0.0,Switzerland,CHE,756.0,Europe
2018,762,2064777.0,302407.57,Tajikistan,TJK,762.0,Asia
2018,764,987803337.21,,Thailand,THA,764.0,SE Asia
2018,768,2157557.543,794296.0,Togo,TGO,768.0,Africa
2018,776,61422.312,2083.762,Tonga,TON,776.0,Oceania
2018,780,17718503.206,2069747.43,Trinidad and Tobago,TTO,780.0,North America
2018,784,1036965071.134,77591862.08,United Arab Emirates,ARE,784.0,MENA
2018,788,43215735.483,1673170.0,Tunisia,TUN,788.0,Africa
2018,792,337247353.0,24046133.0,Türkiye,TUR,792.0,MENA
2018,800,11475086.48,7142493.416,Uganda,UGA,800.0,Africa
2018,804,201082032.32,13424293.09,Ukraine,UKR,804.0,Europe
2018,807,17809228.31,1026403.442,North Macedonia,MKD,807.0,Europe
2018,818,44037289.129,1662115.454,Egypt,EGY,818.0,MENA
2018,826,2489014279.73,185095690.307,United Kingdom,GBR,826.0,Europe
2018,834,6411252.996,4451853.45,United Rep. of Tanzania,TZA,834.0,Africa
2018,842,5380420292.0,170401858.796,USA,USA,840.0,North America
2018,854,2762245.813,7125855.953,Burkina Faso,BFA,854.0,Africa
2018,858,19851670.19,1871829.538,Uruguay,URY,858.0,Latin America
2018,860,7507325.98,1633453.286,Uzbekistan,UZB,860.0,Asia
2018,882,177791.229,6209.86,Samoa,WSM,882.0,Oceania
2018,887,4022085.279,1559552.0,Yemen,YEM,887.0,Asia
2018,894,7840639.923,3577154.453,Zambia,ZMB,894.0,Africa
2019,4,1947898.1,885947.52,Afghanistan,AFG,4.0,Asia
2019,8,13679111.649,0.0,Albania,ALB,8.0,Europe
2019,20,29309054.078,692607.05,Andorra,AND,20.0,Europe
2019,24,11507770.094,9058070.174,Angola,AGO,24.0,Africa
2019,28,1777373.468,266157.714,Antigua and Barbuda,ATG,28.0,North America
2019,31,29502102.64,2695569.763,Azerbaijan,AZE,31.0,Asia
2019,32,114264588.99,11267614.208,Argentina,ARG,32.0,Latin America
2019,36,921270665.778,34603707.354,Australia,AUS,36.0,Oceania
2019,40,465939657.836,26461166.303,Austria,AUT,40.0,Europe
2019,44,6480517.201,451583.648,Bahamas,BHS,44.0,North America
2019,48,54079435.03,2950464.95,Bahrain,BHR,48.0,Asia
2019,51,17031526.37,4373572.047,Armenia,ARM,51.0,Asia
2019,52,4657620.0,702520.808,Barbados,BRB,52.0,North America
2019,56,1318043863.536,84272924.22,Belgium,BEL,56.0,Europe
2019,60,4101156.16,234050.76,Bermuda,BMU,60.0,North America
2019,64,1454029.106,937582.76,Bhutan,BTN,64.0,Asia
2019,68,31272142.94,2763347.0,Bolivia (Plurinational State of),BOL,68.0,Latin America
2019,70,46235099.8,3288864.01,Bosnia Herzegovina,BIH,70.0,Europe
2019,72,28396344.907,6020186.791,Botswana,BWA,72.0,Africa
2019,76,211773184.0,13387644.608,Brazil,BRA,76.0,Latin America
2019,84,1140254.39,229127.642,Belize,BLZ,84.0,North America
2019,96,6817469.68,788011.316,Brunei Darussalam,BRN,96.0,Asia
2019,100,81006590.108,4433544.435,Bulgaria,BGR,100.0,Europe
2019,104,67107423.238,5973856.121,Myanmar,MMR,104.0,SE Asia
2019,108,3159982.099,2460637.838,Burundi,BDI,108.0,Africa
2019,112,90069700.0,6849113.11,Belarus,BLR,112.0,Europe
2019,116,35499633.42,2988567.126,Cambodia,KHM,116.0,SE Asia
2019,120,2534629.51,1412633.997,Cameroon,CMR,120.0,Africa
2019,124,1665803265.215,56250391.601,Canada,CAN,124.0,North America
2019,132,1510191.14,429010.542,Cabo Verde,CPV,132.0,Africa
2019,140,5944.137,34543.0,Central African Rep.,CAF,140.0,Africa
2019,144,10627619.83,758705.98,Sri Lanka,LKA,144.0,South Asia
2019,152,199550137.544,38381619.198,Chile,CHL,152.0,Latin America
2019,156,13225273736.0,227366925.135,China,CHN,156.0,East Asia
2019,170,145923486.57,13098248.65,Colombia,COL,170.0,Latin America
2019,174,74572.59,73670.0,Comoros,COM,174.0,Africa
2019,178,2890908.798,3096492.47,Congo,COG,178.0,Africa
2019,180,1910503.215,3057256.934,Dem. Rep. of the Congo,COD,180.0,Africa
2019,188,60204674.18,5700076.793,Costa Rica,CRI,188.0,North America
2019,191,157072414.0,7579171.68,Croatia,HRV,191.0,Europe
2019,192,3679508.92,758814.631,Cuba,CUB,192.0,North America
2019,196,53612572.042,2372653.0,Cyprus,CYP,196.0,Asia
2019,203,756968348.0,32501395.202,Czechia,CZE,203.0,Europe
2019,204,3716515.916,7264242.78,Benin,BEN,204.0,Africa
2019,208,340266079.118,12624157.0,Denmark,DNK,208.0,Europe
2019,212,613774.48,105127.317,Dominica,DMA,212.0,North America
2019,214,56961467.582,,Dominican Rep.,DOM,214.0,North America
2019,218,98938373.112,7947377.46,Ecuador,ECU,218.0,Latin America
2019,222,44223468.73,4359640.366,El Salvador,SLV,222.0,North America
2019,231,9358670.82,4298399.44,Ethiopia,ETH,231.0,Africa
2019,233,76544559.983,2382672.545,Estonia,EST,233.0,Europe
2019,242,6730878.612,947646.846,Fiji,FJI,242.0,Oceania
2019,246,134616035.305,216364.939,Finland,FIN,246.0,Europe
2019,251,2028217635.604,115152207.379,France,FRA,250.0,Europe
2019,258,4674776.01,204763.277,French Polynesia,PYF,258.0,Oceania
2019,266,2087675.421,704313.095,Gabon,GAB,266.0,Africa
2019,268,36401971.61,2423923.539,Georgia,GEO,268.0,Asia
2019,270,103397.24,477955.926,Gambia,GMB,270.0,Africa
2019,275,20335479.7,769487.87,State of Palestine,PSE,275.0,Asia
2019,276,2608831674.505,134493305.975,Germany,DEU,276.0,Europe
2019,288,9411811.725,,Ghana,GHA,288.0,Africa
2019,300,236678337.64,13820809.0,Greece,GRC,300.0,Europe
2019,308,1029321.193,153335.0,Grenada,GRD,308.0,North America
2019,320,66669244.0,9186598.685,Guatemala,GTM,320.0,North America
2019,328,3067860.681,831810.85,Guyana,GUY,328.0,Latin America
2019,340,27003108.19,3685659.029,Honduras,HND,340.0,North America
2019,344,5023258751.464,189271878.478,"China, Hong Kong SAR",HKG,344.0,East Asia
2019,348,227727912.0,0.0,Hungary,HUN,348.0,Europe
2019,352,21411554.192,848646.522,Iceland,ISL,352.0,Europe
2019,360,358020465.0,19337186.0,Indonesia,IDN,360.0,SE Asia
2019,364,14829302.0,430608.65,Iran,IRN,364.0,MENA
2019,372,353190551.807,15283530.559,Ireland,IRL,372.0,Europe
2019,376,133939000.0,4819007.22,Israel,ISR,376.0,MENA
2019,380,1170486017.967,64040151.0,Italy,ITA,380.0,Europe
2019,384,9499745.492,2644396.0,Côte d'Ivoire,CIV,384.0,Africa
2019,388,8575535.989,2441713.45,Jamaica,JAM,388.0,North America
2019,392,1529677404.462,38880166.0,Japan,JPN,392.0,East Asia
2019,398,127834674.46,13211662.502,Kazakhstan,KAZ,398.0,Asia
2019,400,50096820.379,4068990.0,Jordan,JOR,400.0,MENA
2019,404,10121401.95,3430343.4,Kenya,KEN,404.0,Africa
2019,410,1036373399.0,29423844.486,Rep. of Korea,KOR,410.0,East Asia
2019,414,273730451.0,7027193.736,Kuwait,KWT,414.0,MENA
2019,417,15676058.0,2810850.633,Kyrgyzstan,KGZ,417.0,Asia
2019,418,3930728.57,1300111.179,Lao People's Dem. Rep.,LAO,418.0,Asia
2019,422,62620090.99,2569686.66,Lebanon,LBN,422.0,MENA
2019,426,3844198.539,2928704.307,Lesotho,LSO,426.0,Africa
2019,428,73172511.297,3342344.066,Latvia,LVA,428.0,Europe
2019,430,747842.44,831904.531,Liberia,LBR,430.0,Africa
2019,434,37019653.0,5609700.0,Libya,LBY,434.0,Africa
2019,440,216036912.99,6217492.292,Lithuania,LTU,440.0,Europe
2019,442,83463142.993,6505793.97,Luxembourg,LUX,442.0,Europe
2019,446,867431128.282,0.0,"China, Macao SAR",MAC,446.0,Asia
2019,450,2756688.739,1079663.71,Madagascar,MDG,450.0,Africa
2019,454,3770158.438,4203285.127,Malawi,MWI,454.0,Africa
2019,458,481774959.828,45109598.88,Malaysia,MYS,458.0,SE Asia
2019,462,10022701.33,2034499.42,Maldives,MDV,462.0,Asia
2019,466,10124237.65,11083138.8,Mali,MLI,466.0,Africa
2019,470,17359262.487,1221055.26,Malta,MLT,470.0,Europe
2019,478,1392668.1,4905219.181,Mauritania,MRT,478.0,Africa
2019,480,24095935.439,1573660.189,Mauritius,MUS,480.0,Africa
2019,484,616508802.0,0.0,Mexico,MEX,484.0,North America
2019,490,1007839245.85,21921102.394,"Other Asia, nes",S19,,Other
2019,496,19888682.02,1317037.86,Mongolia,MNG,496.0,East Asia
2019,498,24441002.0,0.0,Rep. of Moldova,MDA,498.0,Europe
2019,499,15976489.895,1259120.0,Montenegro,MNE,499.0,Europe
2019,500,42052.085,17621.89,Montserrat,MSR,500.0,North America
2019,504,106101006.157,7824331.11,Morocco,MAR,504.0,Africa
2019,508,3029851.489,2061842.517,Mozambique,MOZ,508.0,Africa
2019,512,93224233.482,7209060.0,Oman,OMN,512.0,Asia
2019,516,35172742.42,,Namibia,NAM,516.0,Africa
2019,524,39686271.19,1448601.779,Nepal,NPL,524.0,Asia
2019,528,1013194527.814,73829938.0,Netherlands,NLD,528.0,Europe
2019,531,6412560.989,959324.567,Curaçao,CUW,531.0,North America
2019,533,7057917.093,548191.94,Aruba,ABW,533.0,North America
2019,554,213726332.529,7748125.846,New Zealand,NZL,554.0,Oceania
2019,558,18522346.52,3271479.01,Nicaragua,NIC,558.0,North America
2019,562,1126077.484,2512076.0,Niger,NER,562.0,Africa
2019,566,10077547.56,9267227.509,Nigeria,NGA,566.0,Africa
2019,579,277890308.961,9050283.0,Norway,NOR,578.0,Europe
2019,586,23101028.009,0.0,Pakistan,PAK,586.0,South Asia
2019,591,114717417.0,5720734.183,Panama,PAN,591.0,North America
2019,598,1885029.97,69804.379,Papua New Guinea,PNG,598.0,Oceania
2019,600,25863854.0,2780966.817,Paraguay,PRY,600.0,Latin America
2019,604,123634204.3,9519699.92,Peru,PER,604.0,Latin America
2019,608,184972047.0,30254997.52,Philippines,PHL,608.0,SE Asia
2019,616,927557357.0,56987272.659,Poland,POL,616.0,Europe
2019,620,284488428.07,17104443.599,Portugal,PRT,620.0,Europe
2019,626,2193019.03,878579.416,Timor-Leste,TLS,,Other
2019,634,156996492.444,8470541.97,Qatar,QAT,634.0,MENA
2019,642,224343696.36,16134238.249,Romania,ROU,642.0,Europe
2019,643,1250954877.38,64111862.22,Russian Federation,RUS,643.0,Europe
2019,646,7972307.49,3622624.78,Rwanda,RWA,646.0,Africa
2019,662,2187052.94,309492.544,Saint Lucia,LCA,662.0,North America
2019,670,674133.21,110902.54,Saint Vincent and the Grenadines,VCT,670.0,North America
2019,678,103768.001,29305.64,Sao Tome and Principe,STP,678.0,Africa
2019,682,686567740.702,24270465.399,Saudi Arabia,SAU,682.0,MENA
2019,686,7312589.455,6874169.0,Senegal,SEN,686.0,Africa
2019,688,66670517.0,4688153.383,Serbia,SRB,688.0,Europe
2019,690,1579086.838,243048.738,Seychelles,SYC,690.0,Africa
2019,699,230838907.531,12635616.145,India,IND,356.0,South Asia
2019,702,3216318501.203,107804491.883,Singapore,SGP,702.0,SE Asia
2019,703,178464565.183,16823043.833,Slovakia,SVK,703.0,Europe
2019,704,179091448.94,6393352.35,Viet Nam,VNM,704.0,SE Asia
2019,705,104343985.12,4531685.97,Slovenia,SVN,705.0,Europe
2019,710,218125477.26,35687031.06,South Africa,ZAF,710.0,Africa
2019,716,2804033.99,1667369.15,Zimbabwe,ZWE,716.0,Africa
2019,724,1179100861.273,101510135.964,Spain,ESP,724.0,Europe
2019,740,1989792.434,1034410.1,Suriname,SUR,740.0,Latin America
2019,748,6554543.08,1902895.18,Eswatini,SWZ,748.0,Africa
2019,752,416211550.996,19091841.351,Sweden,SWE,752.0,Europe
2019,757,475407350.703,0.0,Switzerland,CHE,756.0,Europe
2019,762,2281374.0,443319.967,Tajikistan,TJK,762.0,Asia
2019,764,1111301650.835,32051841.011,Thailand,THA,764.0,SE Asia
2019,768,2797495.787,2381858.0,Togo,TGO,768.0,Africa
2019,776,142118.841,5058.875,Tonga,TON,776.0,Oceania
2019,780,19608184.849,2136002.914,Trinidad and Tobago,TTO,780.0,North America
2019,784,1057188628.53,77327275.049,United Arab Emirates,ARE,784.0,MENA
2019,788,43721260.444,1643395.0,Tunisia,TUN,788.0,Africa
2019,792,316059811.0,21072020.0,Türkiye,TUR,792.0,MENA
2019,800,12119183.56,7523133.36,Uganda,UGA,800.0,Africa
2019,804,228374185.36,14929285.672,Ukraine,UKR,804.0,Europe
2019,807,18646517.81,1098653.271,North Macedonia,MKD,807.0,Europe
2019,818,67742592.103,2538614.562,Egypt,EGY,818.0,MENA
2019,826,2383555382.88,174343315.95,United Kingdom,GBR,826.0,Europe
2019,834,6287945.79,4448719.01,United Rep. of Tanzania,TZA,834.0,Africa
2019,842,5120680232.0,165685815.63,USA,USA,840.0,North America
2019,854,2623530.187,10013630.0,Burkina Faso,BFA,854.0,Africa
2019,858,17803465.76,1741967.006,Uruguay,URY,858.0,Latin America
2019,860,11913347.3,2117876.017,Uzbekistan,UZB,860.0,Asia
2019,882,162441.93,114323.76,Samoa,WSM,882.0,Oceania
2019,887,6765791.867,5734297.3,Yemen,YEM,887.0,Asia
2019,894,7645896.709,2077604.899,Zambia,ZMB,894.0,Africa
2020,8,18833147.536,0.0,Albania,ALB,8.0,Europe
2020,20,25036323.062,610000.195,Andorra,AND,20.0,Europe
2020,24,9473822.02,7005950.02,Angola,AGO,24.0,Africa
2020,28,1205798.367,187768.426,Antigua and Barbuda,ATG,28.0,North America
2020,31,26253889.01,2403736.845,Azerbaijan,AZE,31.0,Asia
2020,32,98063825.9,11339704.5,Argentina,ARG,32.0,Latin America
2020,36,823561867.03,31895383.017,Australia,AUS,36.0,Oceania
2020,40,432171829.236,23130964.098,Austria,AUT,40.0,Europe
2020,44,3700905.0,393959.621,Bahamas,BHS,44.0,North America
2020,48,38601768.14,2647639.01,Bahrain,BHR,48.0,Asia
2020,51,20410347.96,1839983.327,Armenia,ARM,51.0,Asia
2020,52,4055111.0,698340.091,Barbados,BRB,52.0,North America
2020,56,1236475803.244,73604042.98,Belgium,BEL,56.0,Europe
2020,60,3424748.41,195232.25,Bermuda,BMU,60.0,North America
2020,64,1061776.176,254220.19,Bhutan,BTN,64.0,Asia
2020,68,23747912.17,2584473.0,Bolivia (Plurinational State of),BOL,68.0,Latin America
2020,70,39778207.87,3111603.24,Bosnia Herzegovina,BIH,70.0,Europe
2020,72,28014086.136,6745382.12,Botswana,BWA,72.0,Africa
2020,76,169891380.0,11457467.107,Brazil,BRA,76.0,Latin America
2020,84,611025.185,148805.969,Belize,BLZ,84.0,North America
2020,96,11024581.78,1159584.529,Brunei Darussalam,BRN,96.0,Asia
2020,100,80181698.433,4603099.867,Bulgaria,BGR,100.0,Europe
2020,104,40439347.032,4238389.932,Myanmar,MMR,104.0,SE Asia
2020,108,4164138.786,2470622.272,Burundi,BDI,108.0,Africa
2020,112,80248700.0,6845894.901,Belarus,BLR,112.0,Europe
2020,116,18366214.28,2762882.35,Cambodia,KHM,116.0,SE Asia
2020,120,2849221.68,2761299.73,Cameroon,CMR,120.0,Africa
2020,124,1408201781.53,49730292.047,Canada,CAN,124.0,North America
2020,132,1048359.493,311183.0,Cabo Verde,CPV,132.0,Africa
2020,136,7432637.721,289952.809,Cayman Isds,CYM,136.0,North America
2020,140,78120.318,65823.0,Central African Rep.,CAF,140.0,Africa
2020,144,6426874.502,599725.63,Sri Lanka,LKA,144.0,South Asia
2020,152,180266169.315,25041795.524,Chile,CHL,152.0,Latin America
2020,156,17328612611.0,233768963.737,China,CHN,156.0,East Asia
2020,170,123991121.6,12621966.06,Colombia,COL,170.0,Latin America
2020,174,68548.937,56582.0,Comoros,COM,174.0,Africa
2020,178,2352396.31,2452566.11,Congo,COG,178.0,Africa
2020,180,1438396.864,2125103.0,Dem. Rep. of the Congo,COD,180.0,Africa
2020,188,51865905.76,5434056.769,Costa Rica,CRI,188.0,North America
2020,191,152888703.0,8044272.827,Croatia,HRV,191.0,Europe
2020,192,2250064.15,571335.438,Cuba,CUB,192.0,North America
2020,196,50070793.28,2929411.0,Cyprus,CYP,196.0,Asia
2020,203,820640757.0,36702395.371,Czechia,CZE,203.0,Europe
2020,204,4027030.645,6745130.44,Benin,BEN,204.0,Africa
2020,208,315912046.19,10388539.0,Denmark,DNK,208.0,Europe
2020,212,540527.978,95000.178,Dominica,DMA,212.0,North America
2020,214,41173469.654,,Dominican Rep.,DOM,214.0,North America
2020,218,68979103.089,7105754.78,Ecuador,ECU,218.0,Latin America
2020,222,29964196.01,3401763.027,El Salvador,SLV,222.0,North America
2020,231,5922733.78,2428215.671,Ethiopia,ETH,231.0,Africa
2020,233,71342013.08,,Estonia,EST,233.0,Europe
2020,242,4031351.76,942164.569,Fiji,FJI,242.0,Oceania
2020,246,137185538.514,5768502.11,Finland,FIN,246.0,Europe
