year,exporter,exporter_iso3,importer,importer_iso3,trade_value_usd
2020,Thailand,THA,Kyrgyzstan,KGZ,10130.998
2020,Thailand,THA,Lao People's Dem. Rep.,LAO,22917284.147
2020,Thailand,THA,Latvia,LVA,43523.036
2020,Thailand,THA,Liberia,LBR,790.771
2020,Thailand,THA,Libya,LBY,28227.231
2020,Thailand,THA,Luxembourg,LUX,139.802
2020,Thailand,THA,"China, Macao SAR",MAC,18540.557
2020,Thailand,THA,Madagascar,MDG,168312.711
2020,Thailand,THA,Malaysia,MYS,20565819.502
2020,Thailand,THA,Maldives,MDV,323851.957
2020,Thailand,THA,Mauritania,MRT,602437.779
2020,Thailand,THA,Mauritius,MUS,30619.86
2020,Thailand,THA,Mexico,MEX,1340752.034
2020,Thailand,THA,"Other Asia, nes",S19,6278215.069
2020,Thailand,THA,Mongolia,MNG,22874.109
2020,Thailand,THA,Morocco,MAR,39035.996
2020,Thailand,THA,Oman,OMN,581617.942
2020,Thailand,THA,Namibia,NAM,49.989
2020,Thailand,THA,Nepal,NPL,929627.665
2020,Thailand,THA,Netherlands,NLD,659141.593
2020,Thailand,THA,Curaçao,CUW,115.192
2020,Thailand,THA,New Caledonia,NCL,9489.323
2020,Thailand,THA,Vanuatu,VUT,28070.414
2020,Thailand,THA,New Zealand,NZL,2475978.532
2020,Thailand,THA,Nigeria,NGA,1140959.822
2020,Thailand,THA,Norway,NOR,889516.031
2020,Thailand,THA,Pakistan,PAK,2520615.745
2020,Thailand,THA,Panama,PAN,28367.985
2020,Thailand,THA,Papua New Guinea,PNG,39841.748
2020,Thailand,THA,Peru,PER,48823.056
2020,Thailand,THA,Philippines,PHL,41763138.983
2020,Thailand,THA,Poland,POL,347387.759
2020,Thailand,THA,Portugal,PRT,231173.702
2020,Thailand,THA,Timor-Leste,TLS,1460.659
2020,Thailand,THA,Qatar,QAT,656015.304
2020,Thailand,THA,Romania,ROU,9711.294
2020,Thailand,THA,Russian Federation,RUS,7487860.231
2020,Thailand,THA,Rwanda,RWA,14359.16
2020,Thailand,THA,Anguilla,AIA,1737.92
2020,Thailand,THA,Saudi Arabia,SAU,2310331.048
2020,Thailand,THA,Senegal,SEN,145691.493
2020,Thailand,THA,Seychelles,SYC,1175.594
2020,Thailand,THA,India,IND,9054520.625
2020,Thailand,THA,Singapore,SGP,26970036.531
2020,Thailand,THA,Slovakia,SVK,298181.706
2020,Thailand,THA,Viet Nam,VNM,12770653.865
2020,Thailand,THA,Slovenia,SVN,2667.535
2020,Thailand,THA,Somalia,SOM,1743.993
2020,Thailand,THA,South Africa,ZAF,1572598.422
2020,Thailand,THA,Zimbabwe,ZWE,3.228
2020,Thailand,THA,Spain,ESP,1492556.124
2020,Thailand,THA,South Sudan,SSD,28.985
2020,Thailand,THA,Sudan,SDN,66176.505
2020,Thailand,THA,Sweden,SWE,956187.186
2020,Thailand,THA,Switzerland,CHE,624482.043
2020,Thailand,THA,Togo,TGO,12975.403
2020,Thailand,THA,Tonga,TON,24.595
2020,Thailand,THA,United Arab Emirates,ARE,9167576.111
2020,Thailand,THA,Tunisia,TUN,12697.467
2020,Thailand,THA,Türkiye,TUR,590595.585
2020,Thailand,THA,Uganda,UGA,19735.736
2020,Thailand,THA,Ukraine,UKR,274971.749
2020,Thailand,THA,Egypt,EGY,603948.939
2020,Thailand,THA,United Kingdom,GBR,40247512.782
2020,Thailand,THA,United Rep. of Tanzania,TZA,704301.884
2020,Thailand,THA,USA,USA,23947158.711
2020,Thailand,THA,Burkina Faso,BFA,160.581
2020,Thailand,THA,Uzbekistan,UZB,329289.614
2020,Thailand,THA,Wallis and Futuna Isds,WLF,601.696
2020,Thailand,THA,Samoa,WSM,1172.699
2020,Thailand,THA,Yemen,YEM,395469.103
2020,Thailand,THA,Zambia,ZMB,9584.99
2021,Thailand,THA,Algeria,DZA,178218.621
2021,Thailand,THA,Angola,AGO,5116.821
2021,Thailand,THA,Azerbaijan,AZE,21.728
2021,Thailand,THA,Argentina,ARG,163662.824
2021,Thailand,THA,Australia,AUS,42450907.318
2021,Thailand,THA,Austria,AUT,49801.432
2021,Thailand,THA,Bahrain,BHR,455197.754
2021,Thailand,THA,Bangladesh,BGD,3233898.347
2021,Thailand,THA,Belgium,BEL,111182.98
2021,Thailand,THA,Bhutan,BTN,76721.101
2021,Thailand,THA,Bolivia (Plurinational State of),BOL,55.994
2021,Thailand,THA,Botswana,BWA,902.969
2021,Thailand,THA,Brazil,BRA,3283496.921
2021,Thailand,THA,Brunei Darussalam,BRN,79950.551
2021,Thailand,THA,Bulgaria,BGR,59421.402
2021,Thailand,THA,Myanmar,MMR,43861733.155
2021,Thailand,THA,Burundi,BDI,1780.48
2021,Thailand,THA,Belarus,BLR,99.436
2021,Thailand,THA,Cambodia,KHM,19639309.079
2021,Thailand,THA,Cameroon,CMR,5358.005
2021,Thailand,THA,Canada,CAN,1655240.382
2021,Thailand,THA,Sri Lanka,LKA,391894.875
2021,Thailand,THA,Chad,TCD,20.006
2021,Thailand,THA,Chile,CHL,465959.23
2021,Thailand,THA,China,CHN,38364099.651
2021,Thailand,THA,Colombia,COL,841475.319
2021,Thailand,THA,Comoros,COM,80.673
2021,Thailand,THA,Congo,COG,1870.475
2021,Thailand,THA,Dem. Rep. of the Congo,COD,3566.122
2021,Thailand,THA,Costa Rica,CRI,185.299
2021,Thailand,THA,Cyprus,CYP,752.835
2021,Thailand,THA,Czechia,CZE,5372.185
2021,Thailand,THA,Benin,BEN,124.984
2021,Thailand,THA,Denmark,DNK,173362.324
2021,Thailand,THA,Ecuador,ECU,96882.948
2021,Thailand,THA,Ethiopia,ETH,53523.458
2021,Thailand,THA,Estonia,EST,19929.068
2021,Thailand,THA,Fiji,FJI,153425.764
2021,Thailand,THA,Finland,FIN,46098.96
2021,Thailand,THA,France,FRA,1668983.602
2021,Thailand,THA,French Polynesia,PYF,888.367
2021,Thailand,THA,Djibouti,DJI,2118.785
2021,Thailand,THA,Georgia,GEO,21.728
2021,Thailand,THA,Germany,DEU,8945772.37
2021,Thailand,THA,Ghana,GHA,301663.9
2021,Thailand,THA,Kiribati,KIR,591.117
2021,Thailand,THA,Greece,GRC,934.63
2021,Thailand,THA,Guam,GUM,662.712
2021,Thailand,THA,Guinea,GIN,17729.048
2021,Thailand,THA,"China, Hong Kong SAR",HKG,132390045.424
2021,Thailand,THA,Hungary,HUN,19491.527
2021,Thailand,THA,Iceland,ISL,385.769
2021,Thailand,THA,Indonesia,IDN,21747332.05
2021,Thailand,THA,Iran,IRN,138080.236
2021,Thailand,THA,Iraq,IRQ,2520250.419
2021,Thailand,THA,Ireland,IRL,645983.049
2021,Thailand,THA,Israel,ISR,174784.763
2021,Thailand,THA,Italy,ITA,425783.582
2021,Thailand,THA,Côte d'Ivoire,CIV,120172.421
2021,Thailand,THA,Japan,JPN,18895091.201
2021,Thailand,THA,Kazakhstan,KAZ,25309.709
2021,Thailand,THA,Jordan,JOR,130214.414
2021,Thailand,THA,Kenya,KEN,125106.866
2021,Thailand,THA,Rep. of Korea,KOR,9542140.296
2021,Thailand,THA,Kuwait,KWT,1175870.57
2021,Thailand,THA,Kyrgyzstan,KGZ,15078.462
2021,Thailand,THA,Lao People's Dem. Rep.,LAO,24817994.47
2021,Thailand,THA,Lebanon,LBN,41386.99
2021,Thailand,THA,Latvia,LVA,62280.016
2021,Thailand,THA,Libya,LBY,152855.102
2021,Thailand,THA,Lithuania,LTU,6198.003
2021,Thailand,THA,Luxembourg,LUX,684.51
2021,Thailand,THA,"China, Macao SAR",MAC,117648.015
2021,Thailand,THA,Madagascar,MDG,263235.769
2021,Thailand,THA,Malaysia,MYS,22908458.378
2021,Thailand,THA,Maldives,MDV,510983.109
2021,Thailand,THA,Malta,MLT,546.168
2021,Thailand,THA,Mauritania,MRT,524890.42
2021,Thailand,THA,Mauritius,MUS,13490.563
2021,Thailand,THA,Mexico,MEX,1655608.416
2021,Thailand,THA,"Other Asia, nes",S19,4805748.548
2021,Thailand,THA,Mongolia,MNG,45802.524
2021,Thailand,THA,Morocco,MAR,8914.332
2021,Thailand,THA,Oman,OMN,716097.252
2021,Thailand,THA,Nepal,NPL,1225734.432
2021,Thailand,THA,Netherlands,NLD,1866943.798
2021,Thailand,THA,Curaçao,CUW,23.997
2021,Thailand,THA,Aruba,ABW,492.216
2021,Thailand,THA,New Caledonia,NCL,5181.344
2021,Thailand,THA,Vanuatu,VUT,28050.962
2021,Thailand,THA,New Zealand,NZL,2107363.915
2021,Thailand,THA,Nigeria,NGA,621860.308
2021,Thailand,THA,Norway,NOR,55688.6
2021,Thailand,THA,Pakistan,PAK,2740773.005
2021,Thailand,THA,Panama,PAN,4850.891
2021,Thailand,THA,Papua New Guinea,PNG,69235.103
2021,Thailand,THA,Peru,PER,33959.811
2021,Thailand,THA,Philippines,PHL,37127802.694
2021,Thailand,THA,Poland,POL,337640.956
2021,Thailand,THA,Portugal,PRT,17838.788
2021,Thailand,THA,Timor-Leste,TLS,396.191
2021,Thailand,THA,Qatar,QAT,953538.08
2021,Thailand,THA,Romania,ROU,16403.528
2021,Thailand,THA,Russian Federation,RUS,2315935.181
2021,Thailand,THA,Rwanda,RWA,42634.751
2021,Thailand,THA,Saudi Arabia,SAU,2055675.151
2021,Thailand,THA,Senegal,SEN,308100.418
2021,Thailand,THA,Seychelles,SYC,1779.593
2021,Thailand,THA,India,IND,10812567.56
2021,Thailand,THA,Singapore,SGP,38514858.83
2021,Thailand,THA,Slovakia,SVK,322061.424
2021,Thailand,THA,Viet Nam,VNM,18023296.553
2021,Thailand,THA,Slovenia,SVN,2863.694
2021,Thailand,THA,Somalia,SOM,16826.956
2021,Thailand,THA,South Africa,ZAF,1621422.043
2021,Thailand,THA,Zimbabwe,ZWE,379.635
2021,Thailand,THA,Spain,ESP,1436667.782
2021,Thailand,THA,South Sudan,SSD,424.207
2021,Thailand,THA,Sudan,SDN,49480.357
2021,Thailand,THA,Sweden,SWE,194272.193
2021,Thailand,THA,Switzerland,CHE,1744039.448
2021,Thailand,THA,Togo,TGO,12422.885
2021,Thailand,THA,Tonga,TON,705.071
2021,Thailand,THA,United Arab Emirates,ARE,10765231.502
2021,Thailand,THA,Tunisia,TUN,1410.619
2021,Thailand,THA,Türkiye,TUR,579878.477
2021,Thailand,THA,Uganda,UGA,9918.628
2021,Thailand,THA,Ukraine,UKR,190365.054
2021,Thailand,THA,Egypt,EGY,189103.001
2021,Thailand,THA,United Kingdom,GBR,50233690.306
2021,Thailand,THA,United Rep. of Tanzania,TZA,444198.894
2021,Thailand,THA,USA,USA,26799456.211
2021,Thailand,THA,Burkina Faso,BFA,276.029
2021,Thailand,THA,Uruguay,URY,14137.013
2021,Thailand,THA,Uzbekistan,UZB,571.822
2021,Thailand,THA,Yemen,YEM,473299.065
2021,Thailand,THA,Zambia,ZMB,16770.526
2022,Thailand,THA,Afghanistan,AFG,153131.145
2022,Thailand,THA,Algeria,DZA,219.986
2022,Thailand,THA,American Samoa,ASM,28.84
2022,Thailand,THA,Angola,AGO,7256.447
2022,Thailand,THA,Argentina,ARG,1212038.589
2022,Thailand,THA,Australia,AUS,43495129.321
2022,Thailand,THA,Austria,AUT,57913.595
2022,Thailand,THA,Bahamas,BHS,9900.005
2022,Thailand,THA,Bahrain,BHR,413127.764
2022,Thailand,THA,Bangladesh,BGD,3290189.296
2022,Thailand,THA,Armenia,ARM,5533.722
2022,Thailand,THA,Belgium,BEL,111895.429
2022,Thailand,THA,Bhutan,BTN,106747.84
2022,Thailand,THA,Botswana,BWA,19.772
2022,Thailand,THA,Brazil,BRA,3766970.491
2022,Thailand,THA,Brunei Darussalam,BRN,86223.808
2022,Thailand,THA,Bulgaria,BGR,24562.585
2022,Thailand,THA,Myanmar,MMR,78411940.216
2022,Thailand,THA,Burundi,BDI,5174.126
2022,Thailand,THA,Belarus,BLR,13303.511
2022,Thailand,THA,Cambodia,KHM,19317809.933
2022,Thailand,THA,Cameroon,CMR,2824.033
2022,Thailand,THA,Canada,CAN,2023245.144
2022,Thailand,THA,Sri Lanka,LKA,502429.748
2022,Thailand,THA,Chile,CHL,1198140.171
2022,Thailand,THA,China,CHN,60812686.455
2022,Thailand,THA,Colombia,COL,1416869.447
2022,Thailand,THA,Congo,COG,5.374
2022,Thailand,THA,Dem. Rep. of the Congo,COD,9996.124
2022,Thailand,THA,Cook Isds,COK,32052.909
2022,Thailand,THA,Croatia,HRV,57263.188
2022,Thailand,THA,Cyprus,CYP,179.03
2022,Thailand,THA,Czechia,CZE,25957.47
2022,Thailand,THA,Denmark,DNK,866869.354
2022,Thailand,THA,Dominican Rep.,DOM,83.211
2022,Thailand,THA,Ecuador,ECU,202850.428
2022,Thailand,THA,El Salvador,SLV,11838.88
2022,Thailand,THA,Equatorial Guinea,GNQ,100.028
2022,Thailand,THA,Ethiopia,ETH,636807.692
2022,Thailand,THA,Estonia,EST,494.761
2022,Thailand,THA,Fiji,FJI,200933.007
2022,Thailand,THA,Finland,FIN,156128.937
2022,Thailand,THA,France,FRA,2152759.676
2022,Thailand,THA,French Polynesia,PYF,3357.059
2022,Thailand,THA,Djibouti,DJI,48614.409
2022,Thailand,THA,Gambia,GMB,4.482
2022,Thailand,THA,Germany,DEU,8208773.031
2022,Thailand,THA,Ghana,GHA,183554.164
2022,Thailand,THA,Kiribati,KIR,650.979
2022,Thailand,THA,Greece,GRC,22302.456
2022,Thailand,THA,Guam,GUM,3014.734
2022,Thailand,THA,"China, Hong Kong SAR",HKG,68616653.457
2022,Thailand,THA,Hungary,HUN,16409.418
2022,Thailand,THA,Iceland,ISL,1881.295
2022,Thailand,THA,Indonesia,IDN,24388749.709
2022,Thailand,THA,Iran,IRN,11340.817
2022,Thailand,THA,Iraq,IRQ,3462704.091
2022,Thailand,THA,Ireland,IRL,822229.682
2022,Thailand,THA,Israel,ISR,1315139.64
2022,Thailand,THA,Italy,ITA,510779.358
2022,Thailand,THA,Côte d'Ivoire,CIV,111151.547
2022,Thailand,THA,Jamaica,JAM,115.237
2022,Thailand,THA,Japan,JPN,16470482.922
2022,Thailand,THA,Kazakhstan,KAZ,63290.753
2022,Thailand,THA,Jordan,JOR,145015.141
2022,Thailand,THA,Kenya,KEN,154702.65
2022,Thailand,THA,Rep. of Korea,KOR,19543235.101
2022,Thailand,THA,Kuwait,KWT,2431576.738
2022,Thailand,THA,Kyrgyzstan,KGZ,102.07
2022,Thailand,THA,Lao People's Dem. Rep.,LAO,26822045.017
2022,Thailand,THA,Lebanon,LBN,4614.221
2022,Thailand,THA,Lesotho,LSO,4060.59
2022,Thailand,THA,Latvia,LVA,108043.599
2022,Thailand,THA,Libya,LBY,23859.229
2022,Thailand,THA,Lithuania,LTU,1391.766
2022,Thailand,THA,"China, Macao SAR",MAC,80972.768
2022,Thailand,THA,Madagascar,MDG,240316.055
2022,Thailand,THA,Malawi,MWI,733.028
2022,Thailand,THA,Malaysia,MYS,37869769.239
2022,Thailand,THA,Maldives,MDV,512630.445
2022,Thailand,THA,Malta,MLT,80.873
2022,Thailand,THA,Mauritania,MRT,649097.785
2022,Thailand,THA,Mauritius,MUS,28555.202
2022,Thailand,THA,Mexico,MEX,1681292.787
2022,Thailand,THA,"Other Asia, nes",S19,6353477.197
2022,Thailand,THA,Mongolia,MNG,191546.895
2022,Thailand,THA,Rep. of Moldova,MDA,166.653
2022,Thailand,THA,Morocco,MAR,85706.594
2022,Thailand,THA,Mozambique,MOZ,12448.967
2022,Thailand,THA,Oman,OMN,1031988.41
2022,Thailand,THA,Namibia,NAM,5.21
2022,Thailand,THA,Nepal,NPL,1110441.456
2022,Thailand,THA,Netherlands,NLD,3466310.694
2022,Thailand,THA,Curaçao,CUW,683.303
2022,Thailand,THA,New Caledonia,NCL,2983.202
2022,Thailand,THA,Vanuatu,VUT,41216.86
2022,Thailand,THA,New Zealand,NZL,2456744.512
2022,Thailand,THA,Nigeria,NGA,484188.717
2022,Thailand,THA,Norway,NOR,113490.372
2022,Thailand,THA,Pakistan,PAK,2822588.201
2022,Thailand,THA,Panama,PAN,80.585
2022,Thailand,THA,Papua New Guinea,PNG,68870.362
2022,Thailand,THA,Peru,PER,248065.482
2022,Thailand,THA,Philippines,PHL,49540056.444
2022,Thailand,THA,Poland,POL,259889.042
2022,Thailand,THA,Portugal,PRT,22385.88
2022,Thailand,THA,Qatar,QAT,1347012.205
2022,Thailand,THA,Romania,ROU,52800.539
2022,Thailand,THA,Russian Federation,RUS,3493822.771
2022,Thailand,THA,Rwanda,RWA,44450.496
2022,Thailand,THA,Anguilla,AIA,38636.373
2022,Thailand,THA,Saudi Arabia,SAU,4609229.299
2022,Thailand,THA,Senegal,SEN,433742.07
2022,Thailand,THA,Serbia,SRB,30.441
2022,Thailand,THA,Seychelles,SYC,32610.913
2022,Thailand,THA,India,IND,19709253.353
2022,Thailand,THA,Singapore,SGP,44278860.547
2022,Thailand,THA,Slovakia,SVK,304272.86
2022,Thailand,THA,Viet Nam,VNM,15167045.546
2022,Thailand,THA,Slovenia,SVN,5396.186
2022,Thailand,THA,Somalia,SOM,63213.362
2022,Thailand,THA,South Africa,ZAF,2048357.766
2022,Thailand,THA,Spain,ESP,2579541.063
2022,Thailand,THA,South Sudan,SSD,9.387
2022,Thailand,THA,Sudan,SDN,14249.999
2022,Thailand,THA,Suriname,SUR,57.07
2022,Thailand,THA,Eswatini,SWZ,75.333
2022,Thailand,THA,Sweden,SWE,696793.789
2022,Thailand,THA,Switzerland,CHE,534054.25
2022,Thailand,THA,Togo,TGO,126023.831
2022,Thailand,THA,Tonga,TON,331.474
2022,Thailand,THA,Trinidad and Tobago,TTO,135.613
2022,Thailand,THA,United Arab Emirates,ARE,13903581.179
2022,Thailand,THA,Tunisia,TUN,139694.265
2022,Thailand,THA,Türkiye,TUR,741889.586
2022,Thailand,THA,Uganda,UGA,5794.606
2022,Thailand,THA,Ukraine,UKR,69046.902
2022,Thailand,THA,Egypt,EGY,144930.517
2022,Thailand,THA,United Kingdom,GBR,47767906.486
2022,Thailand,THA,United Rep. of Tanzania,TZA,669535.758
2022,Thailand,THA,USA,USA,17361827.819
2022,Thailand,THA,Burkina Faso,BFA,10.013
2022,Thailand,THA,Uruguay,URY,65818.12
2022,Thailand,THA,Uzbekistan,UZB,29588.113
2022,Thailand,THA,Samoa,WSM,9948.312
2022,Thailand,THA,Yemen,YEM,441232.025
2022,Thailand,THA,Zambia,ZMB,15931.344
2023,Thailand,THA,Afghanistan,AFG,48977.968
2023,Thailand,THA,Algeria,DZA,1500.014
2023,Thailand,THA,Angola,AGO,593.947
2023,Thailand,THA,Azerbaijan,AZE,88.317
2023,Thailand,THA,Argentina,ARG,2281911.571
2023,Thailand,THA,Australia,AUS,50293266.218
2023,Thailand,THA,Austria,AUT,291833.007
2023,Thailand,THA,Bahrain,BHR,417012.123
2023,Thailand,THA,Bangladesh,BGD,6614338.897
2023,Thailand,THA,Armenia,ARM,103.128
2023,Thailand,THA,Belgium,BEL,325570.156
2023,Thailand,THA,Bermuda,BMU,160.898
2023,Thailand,THA,Bhutan,BTN,167158.251
2023,Thailand,THA,Bolivia (Plurinational State of),BOL,43734.663
2023,Thailand,THA,Brazil,BRA,2149658.958
2023,Thailand,THA,Solomon Isds,SLB,9113.267
2023,Thailand,THA,Brunei Darussalam,BRN,112847.698
2023,Thailand,THA,Bulgaria,BGR,136825.226
2023,Thailand,THA,Myanmar,MMR,60220763.153
2023,Thailand,THA,Burundi,BDI,3222.912
2023,Thailand,THA,Belarus,BLR,5235.638
2023,Thailand,THA,Cambodia,KHM,23556298.188
2023,Thailand,THA,Cameroon,CMR,2675.951
2023,Thailand,THA,Canada,CAN,2379785.055
2023,Thailand,THA,Sri Lanka,LKA,516599.271
2023,Thailand,THA,Chile,CHL,521481.391
2023,Thailand,THA,China,CHN,118606008.063
2023,Thailand,THA,Colombia,COL,904703.122
2023,Thailand,THA,Congo,COG,11617.281
2023,Thailand,THA,Cook Isds,COK,96174.715
2023,Thailand,THA,Costa Rica,CRI,30.863
2023,Thailand,THA,Croatia,HRV,23650.054
2023,Thailand,THA,Cyprus,CYP,347.544
2023,Thailand,THA,Czechia,CZE,11517.112
2023,Thailand,THA,Denmark,DNK,1759152.046
2023,Thailand,THA,Dominican Rep.,DOM,49367.977
2023,Thailand,THA,Ecuador,ECU,31388.331
2023,Thailand,THA,El Salvador,SLV,19791.582
2023,Thailand,THA,Ethiopia,ETH,989767.26
2023,Thailand,THA,Estonia,EST,3814.125
2023,Thailand,THA,Fiji,FJI,111863.91
2023,Thailand,THA,Finland,FIN,1181315.103
2023,Thailand,THA,France,FRA,12487301.289
2023,Thailand,THA,French Polynesia,PYF,2862.868
2023,Thailand,THA,Gabon,GAB,17524.352
2023,Thailand,THA,Georgia,GEO,3077.696
2023,Thailand,THA,Germany,DEU,6914949.986
2023,Thailand,THA,Ghana,GHA,269221.784
2023,Thailand,THA,Greece,GRC,297721.993
2023,Thailand,THA,Greenland,GRL,56.879
2023,Thailand,THA,Grenada,GRD,3522.807
2023,Thailand,THA,Guam,GUM,10716.46
2023,Thailand,THA,Guatemala,GTM,200.011
2023,Thailand,THA,Guinea,GIN,23389.365
2023,Thailand,THA,"China, Hong Kong SAR",HKG,57096090.412
2023,Thailand,THA,Hungary,HUN,4308.842
2023,Thailand,THA,Iceland,ISL,782.173
2023,Thailand,THA,Indonesia,IDN,26599233.555
2023,Thailand,THA,Iran,IRN,206923.713
2023,Thailand,THA,Iraq,IRQ,3645253.686
2023,Thailand,THA,Ireland,IRL,1729747.672
2023,Thailand,THA,Israel,ISR,3724547.991
2023,Thailand,THA,Italy,ITA,402794.338
2023,Thailand,THA,Côte d'Ivoire,CIV,160112.966
2023,Thailand,THA,Jamaica,JAM,186.109
2023,Thailand,THA,Japan,JPN,44826198.187
2023,Thailand,THA,Kazakhstan,KAZ,808428.06
2023,Thailand,THA,Jordan,JOR,305554.093
2023,Thailand,THA,Kenya,KEN,160373.427
2023,Thailand,THA,Rep. of Korea,KOR,28017126.22
2023,Thailand,THA,Kuwait,KWT,1989062.449
2023,Thailand,THA,Kyrgyzstan,KGZ,6744.252
2023,Thailand,THA,Lao People's Dem. Rep.,LAO,34729484.882
2023,Thailand,THA,Lebanon,LBN,5.011
2023,Thailand,THA,Lesotho,LSO,4501.002
2023,Thailand,THA,Latvia,LVA,5592.959
2023,Thailand,THA,Libya,LBY,51920.373
2023,Thailand,THA,Lithuania,LTU,222.037
2023,Thailand,THA,Luxembourg,LUX,156741.164
2023,Thailand,THA,"China, Macao SAR",MAC,227465.692
2023,Thailand,THA,Madagascar,MDG,266194.355
2023,Thailand,THA,Malaysia,MYS,40518902.247
2023,Thailand,THA,Maldives,MDV,462253.753
2023,Thailand,THA,Mali,MLI,13235.329
2023,Thailand,THA,Malta,MLT,4431.428
2023,Thailand,THA,Mauritania,MRT,499221.075
2023,Thailand,THA,Mauritius,MUS,43037.125
2023,Thailand,THA,Mexico,MEX,2574104.553
2023,Thailand,THA,"Other Asia, nes",S19,10630978.142
2023,Thailand,THA,Mongolia,MNG,372348.86
2023,Thailand,THA,Rep. of Moldova,MDA,0.994
2023,Thailand,THA,Morocco,MAR,6760.592
2023,Thailand,THA,Oman,OMN,1381102.837
2023,Thailand,THA,Nepal,NPL,1299679.984
2023,Thailand,THA,Netherlands,NLD,6151406.858
2023,Thailand,THA,Curaçao,CUW,1650.007
2023,Thailand,THA,Aruba,ABW,29.986
2023,Thailand,THA,Saint Maarten,SXM,18.719
2023,Thailand,THA,New Caledonia,NCL,2355.256
2023,Thailand,THA,Vanuatu,VUT,13222.067
2023,Thailand,THA,New Zealand,NZL,2858715.78
2023,Thailand,THA,Niger,NER,26379.501
2023,Thailand,THA,Nigeria,NGA,1132548.635
2023,Thailand,THA,Norway,NOR,990793.822
2023,Thailand,THA,Pakistan,PAK,4001687.127
2023,Thailand,THA,Panama,PAN,17094.71
2023,Thailand,THA,Papua New Guinea,PNG,93158.025
2023,Thailand,THA,Peru,PER,420533.941
2023,Thailand,THA,Philippines,PHL,56135812.021
2023,Thailand,THA,Poland,POL,305650.806
2023,Thailand,THA,Portugal,PRT,227114.669
2023,Thailand,THA,Qatar,QAT,1016343.332
2023,Thailand,THA,Romania,ROU,71865.395
2023,Thailand,THA,Russian Federation,RUS,10277376.277
2023,Thailand,THA,Rwanda,RWA,48670.573
2023,Thailand,THA,Saudi Arabia,SAU,4421982.29
2023,Thailand,THA,Senegal,SEN,226975.622
2023,Thailand,THA,Serbia,SRB,143.559
2023,Thailand,THA,Seychelles,SYC,14484.822
2023,Thailand,THA,India,IND,59292301.556
2023,Thailand,THA,Singapore,SGP,16959898.146
2023,Thailand,THA,Slovakia,SVK,166591.614
2023,Thailand,THA,Viet Nam,VNM,21347634.407
2023,Thailand,THA,Slovenia,SVN,15410.729
2023,Thailand,THA,Somalia,SOM,11999.538
2023,Thailand,THA,South Africa,ZAF,2155339.926
2023,Thailand,THA,Spain,ESP,2558986.193
2023,Thailand,THA,Sudan,SDN,18593.615
2023,Thailand,THA,Suriname,SUR,659.364
2023,Thailand,THA,Sweden,SWE,8893803.547
2023,Thailand,THA,Switzerland,CHE,1322313.916
2023,Thailand,THA,Togo,TGO,58378.514
2023,Thailand,THA,Tonga,TON,146.601
2023,Thailand,THA,United Arab Emirates,ARE,13082567.097
2023,Thailand,THA,Türkiye,TUR,454434.994
2023,Thailand,THA,Uganda,UGA,162178.863
2023,Thailand,THA,Ukraine,UKR,179421.12
2023,Thailand,THA,Egypt,EGY,194948.571
2023,Thailand,THA,United Kingdom,GBR,43018478.681
2023,Thailand,THA,United Rep. of Tanzania,TZA,528390.706
2023,Thailand,THA,USA,USA,14075627.604
2023,Thailand,THA,Burkina Faso,BFA,8768.314
2023,Thailand,THA,Uruguay,URY,110386.187
2023,Thailand,THA,Uzbekistan,UZB,96952.957
2023,Thailand,THA,Venezuela,VEN,47.209
2023,Thailand,THA,Samoa,WSM,433.468
2023,Thailand,THA,Yemen,YEM,253647.489
2023,Thailand,THA,Zambia,ZMB,52833.493
2024,Thailand,THA,Afghanistan,AFG,325373.75
2024,Thailand,THA,Algeria,DZA,146762.55
2024,Thailand,THA,Angola,AGO,34319.04
2024,Thailand,THA,Argentina,ARG,1275749.84
2024,Thailand,THA,Australia,AUS,98187097.78
2024,Thailand,THA,Austria,AUT,282169.45
2024,Thailand,THA,Bahrain,BHR,358400.96
2024,Thailand,THA,Bangladesh,BGD,5859928.79
2024,Thailand,THA,Armenia,ARM,369.88
2024,Thailand,THA,Belgium,BEL,1200053.98
2024,Thailand,THA,Bermuda,BMU,24.7
2024,Thailand,THA,Bhutan,BTN,28734.82
2024,Thailand,THA,Bolivia (Plurinational State of),BOL,50805.84
2024,Thailand,THA,Bosnia Herzegovina,BIH,1321.97
2024,Thailand,THA,Botswana,BWA,115.13
2024,Thailand,THA,Brazil,BRA,3030383.69
2024,Thailand,THA,Solomon Isds,SLB,8117.08
2024,Thailand,THA,Brunei Darussalam,BRN,181314.79
2024,Thailand,THA,Bulgaria,BGR,104721.22
2024,Thailand,THA,Myanmar,MMR,64718210.2
2024,Thailand,THA,Burundi,BDI,3416.32
2024,Thailand,THA,Belarus,BLR,29.85
2024,Thailand,THA,Cambodia,KHM,24197220.97
2024,Thailand,THA,Cameroon,CMR,7996.0
2024,Thailand,THA,Canada,CAN,2498516.57
2024,Thailand,THA,Sri Lanka,LKA,648614.2
2024,Thailand,THA,Chile,CHL,774871.29
2024,Thailand,THA,China,CHN,119279979.68
2024,Thailand,THA,Colombia,COL,2564043.4
2024,Thailand,THA,Comoros,COM,31549.3
2024,Thailand,THA,Congo,COG,67971.01
2024,Thailand,THA,Croatia,HRV,10369.12
2024,Thailand,THA,Cyprus,CYP,1917.3
